record_id,redcap_event_name,start_time,end_time
1138,human_evaluations_arm_6,"2024-11-20 14:05:44","2024-11-20 14:15:59"
1138,human_evaluations_arm_9,"2024-10-18 10:48:30","2024-10-18 11:13:41"
1138,human_evaluations_arm_10,"2024-10-22 10:17:10","2024-10-22 10:29:30"
1139,human_evaluations_arm_2,,
1139,human_evaluations_arm_3,,
1139,human_evaluations_arm_4,,
1139,human_evaluations_arm_5,,
1139,human_evaluations_arm_6,,
1139,human_evaluations_arm_9,"2024-11-24 16:52:03","2024-11-24 17:04:01"
1139,human_evaluations_arm_10,,
1140,human_evaluations_arm_2,,
1140,human_evaluations_arm_3,,
1140,human_evaluations_arm_4,,
1140,human_evaluations_arm_5,,
1140,human_evaluations_arm_6,,
1140,human_evaluations_arm_9,"2024-11-25 07:51:48","2024-11-25 07:58:24"
1140,human_evaluations_arm_10,,
1141,human_evaluations_arm_2,,
1141,human_evaluations_arm_3,,
1141,human_evaluations_arm_4,,
1141,human_evaluations_arm_5,,
1141,human_evaluations_arm_6,,
1141,human_evaluations_arm_9,"2024-11-25 07:58:45","2024-11-25 08:14:38"
1141,human_evaluations_arm_10,,
1142,human_evaluations_arm_2,,
1142,human_evaluations_arm_3,,
1142,human_evaluations_arm_4,,
1142,human_evaluations_arm_5,,
1142,human_evaluations_arm_6,,
1142,human_evaluations_arm_9,"2024-11-25 08:14:44","2024-11-25 08:31:08"
1142,human_evaluations_arm_10,,
1143,human_evaluations_arm_2,,
1143,human_evaluations_arm_3,,
1143,human_evaluations_arm_4,,
1143,human_evaluations_arm_5,,
1143,human_evaluations_arm_6,,
1143,human_evaluations_arm_9,"2024-11-25 08:36:04","2024-11-25 08:45:47"
1143,human_evaluations_arm_10,,
1144,human_evaluations_arm_2,,
1144,human_evaluations_arm_3,,
1144,human_evaluations_arm_4,,
1144,human_evaluations_arm_5,,
1144,human_evaluations_arm_6,,
1144,human_evaluations_arm_9,"2024-11-25 08:46:01","2024-11-25 09:00:08"
1144,human_evaluations_arm_10,,
1145,human_evaluations_arm_2,,
1145,human_evaluations_arm_3,,
1145,human_evaluations_arm_4,,
1145,human_evaluations_arm_5,,
1145,human_evaluations_arm_6,,
1145,human_evaluations_arm_9,"2024-11-25 09:13:31","2024-11-25 09:19:38"
1145,human_evaluations_arm_10,,
1146,human_evaluations_arm_2,,
1146,human_evaluations_arm_3,,
1146,human_evaluations_arm_4,,
1146,human_evaluations_arm_5,,
1146,human_evaluations_arm_6,,
1146,human_evaluations_arm_9,"2024-11-25 09:21:14","2024-11-25 09:29:50"
1146,human_evaluations_arm_10,,
1147,human_evaluations_arm_2,,
1147,human_evaluations_arm_3,,
1147,human_evaluations_arm_4,,
1147,human_evaluations_arm_5,,
1147,human_evaluations_arm_6,,
1147,human_evaluations_arm_9,"2024-11-25 09:47:10",
1147,human_evaluations_arm_10,,
1148,human_evaluations_arm_2,,
1148,human_evaluations_arm_3,,
1148,human_evaluations_arm_4,,
1148,human_evaluations_arm_5,,
1148,human_evaluations_arm_6,,
1148,human_evaluations_arm_9,"2024-11-25 10:18:53","2024-11-25 10:29:39"
1148,human_evaluations_arm_10,,
1149,human_evaluations_arm_2,,
1149,human_evaluations_arm_3,,
1149,human_evaluations_arm_4,,
1149,human_evaluations_arm_5,,
1149,human_evaluations_arm_6,,
1149,human_evaluations_arm_9,"2024-11-25 10:29:53","2024-11-25 10:45:55"
1149,human_evaluations_arm_10,,
1150,human_evaluations_arm_2,,
1150,human_evaluations_arm_3,,
1150,human_evaluations_arm_4,,
1150,human_evaluations_arm_5,,
1150,human_evaluations_arm_6,,
1150,human_evaluations_arm_9,"2024-11-25 10:55:13","2024-11-25 11:09:30"
1150,human_evaluations_arm_10,,
1151,human_evaluations_arm_2,,
1151,human_evaluations_arm_3,,
1151,human_evaluations_arm_4,,
1151,human_evaluations_arm_5,,
1151,human_evaluations_arm_6,,
1151,human_evaluations_arm_9,"2024-11-25 11:50:43","2024-11-25 11:58:33"
1151,human_evaluations_arm_10,,
1152,human_evaluations_arm_2,,
1152,human_evaluations_arm_3,,
1152,human_evaluations_arm_4,,
1152,human_evaluations_arm_5,,
1152,human_evaluations_arm_6,,
1152,human_evaluations_arm_9,"2024-11-25 12:02:44","2024-11-25 12:13:11"
1152,human_evaluations_arm_10,,
1153,human_evaluations_arm_2,,
1153,human_evaluations_arm_3,,
1153,human_evaluations_arm_4,,
1153,human_evaluations_arm_5,,
1153,human_evaluations_arm_6,,
1153,human_evaluations_arm_9,"2024-11-25 12:17:52","2024-11-25 12:26:33"
1153,human_evaluations_arm_10,,
1154,human_evaluations_arm_2,,
1154,human_evaluations_arm_3,,
1154,human_evaluations_arm_4,,
1154,human_evaluations_arm_5,,
1154,human_evaluations_arm_6,,
1154,human_evaluations_arm_9,"2024-11-25 12:32:54","2024-11-25 12:46:45"
1154,human_evaluations_arm_10,,
1155,human_evaluations_arm_2,,
1155,human_evaluations_arm_3,,
1155,human_evaluations_arm_4,,
1155,human_evaluations_arm_5,,
1155,human_evaluations_arm_6,,
1155,human_evaluations_arm_9,"2024-11-25 12:56:27","2024-11-25 13:08:17"
1155,human_evaluations_arm_10,,
1156,human_evaluations_arm_2,,
1156,human_evaluations_arm_3,,
1156,human_evaluations_arm_4,,
1156,human_evaluations_arm_5,,
1156,human_evaluations_arm_6,,
1156,human_evaluations_arm_9,"2024-11-25 13:08:26","2024-11-25 13:28:21"
1156,human_evaluations_arm_10,,
1157,human_evaluations_arm_2,,
1157,human_evaluations_arm_3,,
1157,human_evaluations_arm_4,,
1157,human_evaluations_arm_5,,
1157,human_evaluations_arm_6,,
1157,human_evaluations_arm_9,"2024-11-26 13:53:37","2024-11-26 14:08:55"
1157,human_evaluations_arm_10,,
1158,human_evaluations_arm_2,,
1158,human_evaluations_arm_3,,
1158,human_evaluations_arm_4,,
1158,human_evaluations_arm_5,,
1158,human_evaluations_arm_6,,
1158,human_evaluations_arm_9,"2024-11-26 14:09:03","2024-11-26 14:22:08"
1158,human_evaluations_arm_10,,
1159,human_evaluations_arm_2,,
1159,human_evaluations_arm_3,,
1159,human_evaluations_arm_4,,
1159,human_evaluations_arm_5,,
1159,human_evaluations_arm_6,,
1159,human_evaluations_arm_9,"2024-11-26 14:22:16","2024-11-26 14:29:32"
1159,human_evaluations_arm_10,,
1160,human_evaluations_arm_2,,
1160,human_evaluations_arm_3,,
1160,human_evaluations_arm_4,,
1160,human_evaluations_arm_5,,
1160,human_evaluations_arm_6,,
1160,human_evaluations_arm_9,"2024-11-26 14:29:52","2024-11-26 14:44:44"
1160,human_evaluations_arm_10,,
1161,human_evaluations_arm_2,,
1161,human_evaluations_arm_3,,
1161,human_evaluations_arm_4,,
1161,human_evaluations_arm_5,,
1161,human_evaluations_arm_6,,
1161,human_evaluations_arm_9,"2024-11-26 14:45:43","2024-11-26 14:56:01"
1161,human_evaluations_arm_10,,
1162,human_evaluations_arm_2,,
1162,human_evaluations_arm_3,,
1162,human_evaluations_arm_4,,
1162,human_evaluations_arm_5,,
1162,human_evaluations_arm_6,,
1162,human_evaluations_arm_9,"2024-11-26 14:58:31","2024-11-26 15:17:45"
1162,human_evaluations_arm_10,,
1163,human_evaluations_arm_2,,
1163,human_evaluations_arm_3,,
1163,human_evaluations_arm_4,,
1163,human_evaluations_arm_5,,
1163,human_evaluations_arm_6,,
1163,human_evaluations_arm_9,"2024-11-27 11:54:20","2024-11-27 12:00:51"
1163,human_evaluations_arm_10,,
1164,human_evaluations_arm_2,,
1164,human_evaluations_arm_3,,
1164,human_evaluations_arm_4,,
1164,human_evaluations_arm_5,,
1164,human_evaluations_arm_6,,
1164,human_evaluations_arm_9,"2024-11-27 12:01:10","2024-11-27 12:13:16"
1164,human_evaluations_arm_10,,
1165,human_evaluations_arm_2,,
1165,human_evaluations_arm_3,,
1165,human_evaluations_arm_4,,
1165,human_evaluations_arm_5,,
1165,human_evaluations_arm_6,,
1165,human_evaluations_arm_9,"2024-11-27 12:13:33","2024-11-27 12:23:22"
1165,human_evaluations_arm_10,,
1166,human_evaluations_arm_2,,
1166,human_evaluations_arm_3,,
1166,human_evaluations_arm_4,,
1166,human_evaluations_arm_5,,
1166,human_evaluations_arm_6,,
1166,human_evaluations_arm_9,"2024-11-27 12:54:40","2024-11-27 12:59:56"
1166,human_evaluations_arm_10,,
1167,human_evaluations_arm_2,,
1167,human_evaluations_arm_3,,
1167,human_evaluations_arm_4,,
1167,human_evaluations_arm_5,,
1167,human_evaluations_arm_6,,
1167,human_evaluations_arm_9,"2024-11-27 13:00:02","2024-11-27 13:10:17"
1167,human_evaluations_arm_10,,
1168,human_evaluations_arm_2,,
1168,human_evaluations_arm_3,,
1168,human_evaluations_arm_4,,
1168,human_evaluations_arm_5,,
1168,human_evaluations_arm_6,,
1168,human_evaluations_arm_9,"2024-11-27 13:11:57","2024-11-27 13:23:24"
1168,human_evaluations_arm_10,,
1169,human_evaluations_arm_2,,
1169,human_evaluations_arm_3,,
1169,human_evaluations_arm_4,,
1169,human_evaluations_arm_5,,
1169,human_evaluations_arm_6,,
1169,human_evaluations_arm_9,"2024-11-27 13:43:41","2024-11-27 14:02:34"
1169,human_evaluations_arm_10,,
1170,human_evaluations_arm_2,,
1170,human_evaluations_arm_3,,
1170,human_evaluations_arm_4,,
1170,human_evaluations_arm_5,,
1170,human_evaluations_arm_6,,
1170,human_evaluations_arm_9,"2024-11-27 14:35:55","2024-11-27 14:44:29"
1170,human_evaluations_arm_10,,
1171,human_evaluations_arm_2,,
1171,human_evaluations_arm_3,,
1171,human_evaluations_arm_4,,
1171,human_evaluations_arm_5,,
1171,human_evaluations_arm_6,,
1171,human_evaluations_arm_9,"2024-11-27 16:04:32","2024-11-27 16:16:09"
1171,human_evaluations_arm_10,,
1172,human_evaluations_arm_2,,
1172,human_evaluations_arm_3,,
1172,human_evaluations_arm_4,,
1172,human_evaluations_arm_5,,
1172,human_evaluations_arm_6,,
1172,human_evaluations_arm_9,"2024-11-27 16:16:21","2024-11-27 16:27:16"
1172,human_evaluations_arm_10,,
1173,human_evaluations_arm_2,,
1173,human_evaluations_arm_3,,
1173,human_evaluations_arm_4,,
1173,human_evaluations_arm_5,,
1173,human_evaluations_arm_6,,
1173,human_evaluations_arm_9,"2024-11-27 16:27:27","2024-11-27 16:40:47"
1173,human_evaluations_arm_10,,
1174,human_evaluations_arm_2,,
1174,human_evaluations_arm_3,,
1174,human_evaluations_arm_4,,
1174,human_evaluations_arm_5,,
1174,human_evaluations_arm_6,,
1174,human_evaluations_arm_9,"2024-11-27 16:41:02","2024-11-27 16:54:17"
1174,human_evaluations_arm_10,,
1175,human_evaluations_arm_2,,
1175,human_evaluations_arm_3,,
1175,human_evaluations_arm_4,,
1175,human_evaluations_arm_5,,
1175,human_evaluations_arm_6,,
1175,human_evaluations_arm_9,"2024-11-27 16:54:28","2024-11-27 17:09:52"
1175,human_evaluations_arm_10,,
1176,human_evaluations_arm_2,,
1176,human_evaluations_arm_3,,
1176,human_evaluations_arm_4,,
1176,human_evaluations_arm_5,,
1176,human_evaluations_arm_6,,
1176,human_evaluations_arm_9,"2024-11-27 17:10:59","2024-11-27 17:19:00"
1176,human_evaluations_arm_10,,
1177,human_evaluations_arm_2,,
1177,human_evaluations_arm_3,,
1177,human_evaluations_arm_4,,
1177,human_evaluations_arm_5,,
1177,human_evaluations_arm_6,,
1177,human_evaluations_arm_9,"2024-11-27 17:19:10","2024-11-27 17:28:12"
1177,human_evaluations_arm_10,,
1178,human_evaluations_arm_2,,
1178,human_evaluations_arm_3,,
1178,human_evaluations_arm_4,,
1178,human_evaluations_arm_5,,
1178,human_evaluations_arm_6,,
1178,human_evaluations_arm_9,"2024-11-27 17:28:23","2024-11-27 17:34:46"
1178,human_evaluations_arm_10,,
1179,human_evaluations_arm_2,,
1179,human_evaluations_arm_3,,
1179,human_evaluations_arm_4,,
1179,human_evaluations_arm_5,,
1179,human_evaluations_arm_6,,
1179,human_evaluations_arm_9,"2024-11-27 17:34:53","2024-11-27 17:42:13"
1179,human_evaluations_arm_10,,
1180,human_evaluations_arm_2,,
1180,human_evaluations_arm_3,,
1180,human_evaluations_arm_4,,
1180,human_evaluations_arm_5,,
1180,human_evaluations_arm_6,,
1180,human_evaluations_arm_9,"2024-11-27 19:33:08","2024-11-27 19:46:57"
1180,human_evaluations_arm_10,,
1181,human_evaluations_arm_2,,
1181,human_evaluations_arm_3,,
1181,human_evaluations_arm_4,,
1181,human_evaluations_arm_5,,
1181,human_evaluations_arm_6,,
1181,human_evaluations_arm_9,"2024-11-27 19:51:07","2024-11-27 20:05:17"
1181,human_evaluations_arm_10,,
1182,human_evaluations_arm_2,,
1182,human_evaluations_arm_3,,
1182,human_evaluations_arm_4,,
1182,human_evaluations_arm_5,,
1182,human_evaluations_arm_6,,
1182,human_evaluations_arm_9,"2024-11-28 12:44:50","2024-11-28 13:03:00"
1182,human_evaluations_arm_10,,
1183,human_evaluations_arm_2,,
1183,human_evaluations_arm_3,,
1183,human_evaluations_arm_4,,
1183,human_evaluations_arm_5,,
1183,human_evaluations_arm_6,,
1183,human_evaluations_arm_9,"2024-11-28 13:10:18","2024-11-28 13:22:56"
1183,human_evaluations_arm_10,,
1184,human_evaluations_arm_2,,
1184,human_evaluations_arm_3,,
1184,human_evaluations_arm_4,,
1184,human_evaluations_arm_5,,
1184,human_evaluations_arm_6,,
1184,human_evaluations_arm_9,"2024-11-28 13:27:03","2024-11-28 13:42:24"
1184,human_evaluations_arm_10,,
1185,human_evaluations_arm_2,,
1185,human_evaluations_arm_3,,
1185,human_evaluations_arm_4,,
1185,human_evaluations_arm_5,,
1185,human_evaluations_arm_6,,
1185,human_evaluations_arm_9,"2024-11-28 13:42:56","2024-11-28 14:05:44"
1185,human_evaluations_arm_10,,
1186,human_evaluations_arm_2,,
1186,human_evaluations_arm_3,,
1186,human_evaluations_arm_4,,
1186,human_evaluations_arm_5,,
1186,human_evaluations_arm_6,,
1186,human_evaluations_arm_9,"2024-11-28 14:08:23","2024-11-28 14:22:43"
1186,human_evaluations_arm_10,,
1187,human_evaluations_arm_2,,
1187,human_evaluations_arm_3,,
1187,human_evaluations_arm_4,,
1187,human_evaluations_arm_5,,
1187,human_evaluations_arm_6,,
1187,human_evaluations_arm_9,"2024-11-28 14:45:42","2024-11-28 14:57:15"
1187,human_evaluations_arm_10,,
1188,human_evaluations_arm_2,,
1188,human_evaluations_arm_3,,
1188,human_evaluations_arm_4,,
1188,human_evaluations_arm_5,,
1188,human_evaluations_arm_6,,
1188,human_evaluations_arm_9,"2024-11-28 14:57:43","2024-11-28 15:14:15"
1188,human_evaluations_arm_10,,
1189,human_evaluations_arm_2,,
1189,human_evaluations_arm_3,,
1189,human_evaluations_arm_4,,
1189,human_evaluations_arm_5,,
1189,human_evaluations_arm_6,,
1189,human_evaluations_arm_9,"2024-11-28 15:14:41","2024-11-28 15:21:50"
1189,human_evaluations_arm_10,,
1190,human_evaluations_arm_2,,
1190,human_evaluations_arm_3,,
1190,human_evaluations_arm_4,,
1190,human_evaluations_arm_5,,
1190,human_evaluations_arm_6,,
1190,human_evaluations_arm_9,"2024-11-28 15:45:38","2024-11-28 15:59:33"
1190,human_evaluations_arm_10,,
1191,human_evaluations_arm_2,,
1191,human_evaluations_arm_3,,
1191,human_evaluations_arm_4,,
1191,human_evaluations_arm_5,,
1191,human_evaluations_arm_6,,
1191,human_evaluations_arm_9,"2024-11-28 16:00:17","2024-11-28 16:10:36"
1191,human_evaluations_arm_10,,
1192,human_evaluations_arm_2,,
1192,human_evaluations_arm_3,,
1192,human_evaluations_arm_4,,
1192,human_evaluations_arm_5,,
1192,human_evaluations_arm_6,,
1192,human_evaluations_arm_9,"2024-12-01 14:53:59","2024-12-01 15:09:13"
1192,human_evaluations_arm_10,,
1193,human_evaluations_arm_2,,
1193,human_evaluations_arm_3,,
1193,human_evaluations_arm_4,,
1193,human_evaluations_arm_5,,
1193,human_evaluations_arm_6,,
1193,human_evaluations_arm_9,"2024-12-01 15:09:22","2024-12-01 15:16:42"
1193,human_evaluations_arm_10,,
1194,human_evaluations_arm_2,,
1194,human_evaluations_arm_3,,
1194,human_evaluations_arm_4,,
1194,human_evaluations_arm_5,,
1194,human_evaluations_arm_6,,
1194,human_evaluations_arm_9,"2024-12-01 15:16:54","2024-12-01 15:29:55"
1194,human_evaluations_arm_10,,
1195,human_evaluations_arm_2,,
1195,human_evaluations_arm_3,,
1195,human_evaluations_arm_4,,
1195,human_evaluations_arm_5,,
1195,human_evaluations_arm_6,,
1195,human_evaluations_arm_9,"2024-12-01 15:30:02","2024-12-01 15:41:29"
1195,human_evaluations_arm_10,,
1196,human_evaluations_arm_2,,
1196,human_evaluations_arm_3,"2024-10-22 21:21:22","2024-10-22 21:53:10"
1196,human_evaluations_arm_4,"2024-10-21 21:12:21","2024-10-21 21:30:01"
1196,human_evaluations_arm_5,,
1196,human_evaluations_arm_6,"2024-11-20 11:09:37","2024-11-20 11:30:28"
1196,human_evaluations_arm_9,"2024-10-18 11:46:54","2024-10-18 12:12:19"
1196,human_evaluations_arm_10,"2024-10-22 10:46:02","2024-10-22 11:02:53"
1197,human_evaluations_arm_2,,
1197,human_evaluations_arm_3,,
1197,human_evaluations_arm_4,,
1197,human_evaluations_arm_5,,
1197,human_evaluations_arm_6,,
1197,human_evaluations_arm_9,"2024-12-01 15:41:42","2024-12-01 15:50:49"
1197,human_evaluations_arm_10,,
1198,human_evaluations_arm_2,,
1198,human_evaluations_arm_3,,
1198,human_evaluations_arm_4,"2024-10-22 07:31:37","2024-10-22 07:53:28"
1198,human_evaluations_arm_5,,
1198,human_evaluations_arm_6,"2024-11-20 13:45:21","2024-11-20 14:03:50"
1198,human_evaluations_arm_9,"2024-10-18 12:18:09","2024-10-18 12:32:29"
1198,human_evaluations_arm_10,"2024-10-22 19:27:22","2024-10-22 19:39:20"
1199,human_evaluations_arm_2,,
1199,human_evaluations_arm_3,,
1199,human_evaluations_arm_4,,
1199,human_evaluations_arm_5,,
1199,human_evaluations_arm_6,,
1199,human_evaluations_arm_9,"2024-11-28 16:11:45","2024-11-28 16:17:41"
1199,human_evaluations_arm_10,,
